buildings,forest,glacier,mountain,sea,street
0.005470719,0.0073141046,0.05709794,0.8287942,0.10015406,0.001169015
0.00140063,0.0025435467,0.97387207,0.0059521887,0.00879625,0.0074353926
0.94981337,0.0006890602,0.0017913679,0.0048066396,0.0010219343,0.04187772
0.001206666,0.001414972,0.97354865,0.011666025,0.0015863776,0.01057738
0.0009928413,0.0024720943,0.08933234,0.008421294,0.89763176,0.0011497064
0.0023197413,0.0007176407,0.980495,0.011468459,0.0027709752,0.0022282437
0.13060448,0.00029143196,0.00050230516,0.0038660832,0.00048056143,0.8642552
0.0021531763,0.00268497,0.004961998,0.0018318738,0.9880798,0.00028823313
0.0064165285,0.00012328556,0.013662564,0.09669522,0.0007469684,0.88235545
0.1198302,0.003700329,0.0039689583,0.00095017266,0.0060144393,0.86553586
0.002342866,0.0019160665,0.006234298,0.0010204241,0.0046226373,0.9838637
0.002083269,0.98995084,0.0024652558,0.0013873404,0.0012033484,0.0029099393
0.0044641932,0.002914167,0.95595086,0.017842608,0.017998427,0.0008297916
0.00053358165,0.00021969914,0.048341535,0.94897825,0.0011204988,0.0008064994
0.9675945,0.0002718975,0.011313547,0.017594919,0.0026932254,0.0005319286
0.0015564185,0.0008894369,0.0014068359,0.007460297,0.9872922,0.0013948838
0.9790824,0.000104149076,0.0034376092,0.010643365,0.004073808,0.0026587574
0.00078253687,0.00064728135,0.004280666,0.989038,0.0045078904,0.0007436805
0.0048045167,0.1311575,0.030874899,0.0009230531,0.003043208,0.8291968
0.12312754,0.0055657662,0.020938521,0.0017905924,0.009140344,0.83943725
0.7202556,6.470694e-05,0.0007834132,0.0023746071,0.0002225347,0.27629915
0.0026604873,0.0028057778,0.7334113,0.19856742,0.06133849,0.0012165806
0.00063206325,0.00048191784,0.009232998,0.0048542395,0.003065827,0.98173296
0.002030456,0.002162013,0.0037594056,0.98667383,0.0050474964,0.00032681276
0.0012939537,0.9933716,0.0004925036,0.0013961277,0.0025275773,0.00091813365
0.9917899,0.00016363806,0.0028867242,0.0016299561,0.00045018367,0.0030797357
0.0049714204,0.9783784,0.007144627,0.0029806148,0.0048713703,0.0016535865
0.004209635,0.005369151,0.01406152,0.9706732,0.0014323754,0.004254146
0.007888236,0.0005324786,0.9871128,0.0017206972,0.00093610014,0.0018096936
0.004704521,0.086460814,0.103902735,0.79950064,0.0024684726,0.0029629022
0.00080259953,0.0002609403,0.09436062,0.8919786,0.011910712,0.0006865063
0.0025026938,0.00039009436,0.0038622948,0.0006737235,0.0049338215,0.9876374
0.00063085405,0.00089663645,0.001171753,0.9961434,0.0006107935,0.00054653274
0.0023754775,0.99251664,0.0009131751,0.0017139364,0.00083714095,0.0016437229
0.0021472895,0.0073292674,0.0008140247,0.001547847,0.98323274,0.0049289274
0.0012723535,0.002864571,0.047586843,0.94613373,0.00083094154,0.0013115848
0.055625226,0.0007397604,0.021436855,0.0008524981,0.00023604005,0.9211097
0.0025347199,0.0018300178,0.005789755,0.013220961,0.97617716,0.00044747686
0.13729309,0.0035346015,0.001253203,0.0017253433,0.0023284424,0.8538654
0.0005903862,0.99648046,0.000113181275,0.00028859405,0.00030714093,0.002220165
0.9965652,3.5596273e-05,0.00031113884,0.000848577,0.00060991425,0.0016295287
0.0029499005,0.0018416053,0.2991086,0.44194615,0.25241426,0.0017395006
0.0010561049,0.0013889032,0.025979105,0.9698801,0.0015003197,0.00019539589
0.0004957153,0.00087941834,0.09264037,0.903751,0.0015101344,0.00072337413
0.0005236006,0.0002615619,0.004169111,0.0014437032,0.99276555,0.0008364296
0.97248554,0.002613605,0.01336368,0.005722517,0.003690754,0.002123936
0.001169978,0.0008413061,0.055334218,0.87651145,0.06525164,0.00089142605
0.4476617,0.005653263,0.025551705,0.004495659,0.0037224726,0.5129152
0.00333508,0.0010227164,0.8241755,0.16612123,0.0017799037,0.003565717
0.00075941964,0.9962848,0.0012412708,0.0005189682,0.0009619036,0.00023374928
0.06644865,0.010571344,0.009062201,0.005341174,0.0007919607,0.9077847
0.025803655,0.0013812782,0.0017925703,0.0017889533,0.0012825447,0.96795106
0.041652888,0.00038391812,0.00024785972,0.00036136314,0.0022110802,0.9551429
0.2537285,0.0010596829,0.0011928243,0.0026797415,0.0030086178,0.7383306
0.0012289309,0.005008057,0.00058356894,0.988844,0.003690213,0.00064525334
0.008441186,0.012857719,0.94155335,0.0038177455,0.031902168,0.0014278642
0.9948625,0.0003524522,0.000956875,0.0012484868,0.0017087929,0.0008709008
0.004301426,0.98731804,0.0020408595,0.002957432,0.0014906555,0.0018916284
0.0032808583,0.9901558,0.0005405466,0.00021055323,0.0025111851,0.003301139
0.0041894503,0.00031770626,0.00052184396,0.00062135607,0.0025362957,0.9918134
0.015058871,0.00038819038,0.004830089,0.010773959,0.020818194,0.9481307
0.9756495,0.005448774,0.013153777,0.0032664961,0.0019945935,0.00048686244
0.00088804285,0.9915745,0.0013182603,0.0033613238,0.0023734346,0.00048447127
0.0020439182,0.00073959574,0.0102729155,0.9815962,0.0037593655,0.0015880712
0.008333597,0.00046130572,0.004930332,0.010451549,0.0022153426,0.9736079
0.0040704166,0.0006975597,0.00037056717,0.0014304428,0.9918134,0.0016176114
0.0005360108,0.0009182056,0.0069762333,0.98768353,0.0034465897,0.0004395059
0.0034261416,0.0009116656,0.010590069,0.97293425,0.010228927,0.0019090107
0.005508197,0.0003120922,0.9776418,0.002243449,0.014032757,0.0002616871
0.0001966471,0.9963045,0.0012192259,0.00013628736,0.00097609626,0.0011673069
0.0016415209,0.0013634413,0.0065729823,0.9891281,0.0008512754,0.0004426812
0.9795166,0.00015648399,0.005051408,0.0069863256,0.0076257214,0.00066343875
0.9904177,0.00036223294,0.001073978,0.0017140936,0.0041877674,0.0022442336
0.000432341,0.0005732058,0.090946786,0.06536529,0.8424232,0.0002591298
0.0025442196,0.014271944,0.15767914,0.81231767,0.00957117,0.003615901
0.9216311,0.0003116362,0.0011745204,0.0041397996,0.0017887843,0.07095413
0.00013613827,0.99817586,0.0005303097,4.3222673e-05,0.00038276485,0.0007317001
0.003706943,0.0049757594,0.008023074,0.0074660117,0.9746562,0.0011719902
0.9813195,0.00045880434,0.0014048237,0.0021084705,0.0015424427,0.013165963
0.0031705291,0.00075977563,0.9908203,0.00043691212,0.004421797,0.00039066657
0.99313736,0.00027244273,0.0012883991,0.0005424195,0.0017972103,0.0029622293
0.002590957,0.98510313,0.0053459434,0.0040024477,0.0019730425,0.0009844468
0.013139966,7.342159e-05,0.025469085,0.33826423,0.6051661,0.01788728
0.009577629,0.9865849,0.0006233654,9.2587245e-05,0.0020994525,0.0010219816
0.009536801,0.0056619383,0.00063212065,0.0014642562,0.9790514,0.0036534888
0.0007910175,0.0005633406,0.004830012,0.005714979,0.98734915,0.0007514614
0.013351128,0.0007881145,0.9238206,0.010933584,0.04721622,0.003890309
0.00097383454,0.002685391,0.016781965,0.97571206,0.0029541363,0.0008926614
0.0012460338,0.9951887,0.00037636736,0.0005501752,0.00044070813,0.002198039
0.00047445722,0.00011357952,0.004863736,0.99064237,0.0037270016,0.00017889804
0.0021729954,0.00046845782,0.92179877,0.070865646,0.00042543723,0.0042687585
0.016737714,0.0007625496,0.002170003,0.0056029167,0.0039614984,0.9707653
0.0013022533,0.059096508,0.17395693,0.64719063,0.113345675,0.005108063
0.98991585,0.00094129785,0.0008985763,0.003871634,0.0026657179,0.0017070232
0.004534659,0.010483967,0.0138238,0.0047638323,0.00037460084,0.96601915
0.97841334,0.0057214666,0.00251566,0.005252745,0.0022787293,0.0058181714
0.0008059292,0.0012968958,0.0044708727,0.0024049692,0.0012319727,0.98978937
0.72731256,0.0007231889,0.0026408306,0.033621963,0.22086546,0.014836006
0.00080697157,6.5658656e-05,0.0012949752,0.0033401689,0.99335724,0.0011350596
0.0036614956,0.036701486,0.067992195,0.8887994,0.0019633581,0.0008820936
0.0008494642,0.00012713377,0.039041333,0.0018052098,0.9548912,0.0032856762
0.0032946076,0.000446368,0.0105744675,0.0061384486,0.9782142,0.0013318943
0.0636,0.00076377415,0.9184387,0.003215537,0.008926543,0.005055502
0.0013516995,0.00026926227,0.0013326777,0.0005706522,0.00048298592,0.9959928
0.879392,4.117011e-05,0.005383285,0.075293064,0.0382595,0.0016309854
0.0009851031,0.0018672737,0.0963504,0.8678436,0.03201381,0.0009397619
0.6857008,0.00058717356,0.0075500654,0.002334912,0.0030986683,0.30072844
0.9962441,0.0005986491,0.000998191,0.0017275144,0.00022057688,0.00021102265
0.0006262803,0.0005965448,0.98318744,0.012289166,0.0027363093,0.0005642721
0.0005916068,9.842062e-05,0.0019839187,0.0018981089,0.9948114,0.0006166304
0.005317133,0.0005627975,0.9807725,0.008077987,0.004661635,0.00060798385
0.000315538,0.00030657608,0.0030175182,0.0053570773,0.9903718,0.00063148106
0.0066177673,0.009058384,0.96751714,0.007704378,0.0045965626,0.0045057735
0.0063964087,0.00019744229,0.002259037,0.0051115584,0.008065873,0.97796977
0.01303925,3.6332578e-05,0.00032003858,0.000265128,0.0012833198,0.9850559
0.002826958,0.98969805,0.0016015363,0.0014852115,0.0013689704,0.003019296
0.0071907924,0.002438482,0.01900157,0.0017686344,0.96655434,0.0030461957
0.002511554,0.0035467404,0.00047881325,0.00027622795,0.00016570873,0.993021
0.98862827,0.0024239414,0.0009438414,0.0006670663,0.002073365,0.0052635055
0.010668018,0.00053884863,0.002034132,0.00081477483,0.0003192116,0.985625
0.9924742,0.0008296387,0.00046082662,0.0019115161,0.0014013866,0.002922501
0.0042049135,0.00012277329,0.0044923383,0.79999197,0.1902155,0.0009725118
0.0013982867,0.002919442,0.0023842212,0.99182665,0.000658868,0.00081263983
0.0012826555,0.9967427,0.0002759789,0.00025791477,0.00032544776,0.0011153251
0.19507715,0.0006128142,0.0033489033,0.0038447073,0.004544847,0.79257166
0.0009981071,0.007382623,0.0043809833,0.9792669,0.0044562565,0.0035151723
0.0011639607,0.00013124564,0.0022730776,0.9956736,0.00052360096,0.00023454252
0.00076536316,0.0020577123,0.021684363,0.9732919,0.0009023156,0.0012983889
0.002393289,0.00039174105,0.0032289163,0.0012117177,0.00051355956,0.9922608
0.00027934584,0.99569714,0.0012109291,0.0013322565,0.0007894756,0.0006908284
0.0010764318,0.0013229048,0.9901275,0.0011791706,0.00047474785,0.0058192546
0.98973924,0.00057667104,0.0016558839,0.0017869705,0.0031077198,0.0031335764
0.0008208408,0.0021210576,0.9929968,0.0018761309,0.0012827999,0.00090242585
0.002591293,9.3323004e-05,0.0008052918,0.0029992964,0.99221456,0.0012962157
0.0029796772,0.00093154225,0.0077654943,0.97708213,0.00989873,0.0013423754
0.0012652793,0.005141413,0.0009141244,0.0034826898,0.98825634,0.0009402496
0.00063581544,0.00062510726,0.0018799265,0.9947829,0.0012965644,0.0007796811
0.002926194,0.0032145884,0.97737217,0.008614293,0.0054122824,0.0024604741
9.5470605e-05,0.001921271,0.023010835,0.0027837192,0.9720105,0.00017829324
0.0017667282,0.00022518622,0.98320544,0.00046764265,0.012124617,0.002210498
0.0012680353,0.99535465,0.00055881107,0.00090968347,0.00027308927,0.001635789
0.99168307,0.0001849123,0.000714108,0.0007963957,0.0034244435,0.0031970933
0.21580324,0.0018725516,0.00085994997,0.0020951177,0.0063896924,0.77297944
0.0004288402,0.9983213,0.00032405867,0.00028779358,0.00026061045,0.00037750514
0.0028236033,0.0006864509,0.74692905,0.24139033,0.007478152,0.00069237116
0.00021785336,0.0057245772,0.0019079524,0.9892696,0.00056245824,0.002317584
0.94346714,0.0015209771,0.00857264,0.038537428,0.0037678366,0.004134021
0.44268692,0.0005088682,0.0021083457,0.0036700421,0.00161533,0.5494105
0.017391395,0.0007730055,0.00058427,0.0012141924,0.00084282056,0.9791943
0.0009335516,0.0028876057,0.013061718,0.9783671,0.0014645018,0.003285508
0.00127166,0.0009185007,0.0010047288,0.000812841,0.9941478,0.0018446117
0.0024654362,0.000112569265,0.004659059,0.98954403,0.0028811102,0.0003378116
0.004947345,0.97634685,0.0031966348,0.0014063846,0.010763219,0.0033396021
0.00036838895,6.5620545e-05,0.025950737,0.96705043,0.0062745577,0.00029042977
0.18267463,0.05092513,0.0110470895,0.011125236,0.017974067,0.72625387
0.0033101826,0.00092274975,0.0028453418,0.0014276104,0.9894093,0.0020849314
0.8090534,0.0020599295,0.022583205,0.023312131,0.0026444118,0.14034694
0.0077296356,0.0015394657,0.0011690084,0.0016211849,0.00022631673,0.9877144
0.00023738106,0.0010591743,0.029010948,0.96383715,0.005760612,9.474213e-05
0.00288522,0.0020754603,0.0120965745,0.97321886,0.0089386385,0.00078533037
0.3881823,9.955997e-05,0.0038504438,0.0036464338,0.010089256,0.594132
0.00054723,0.045273226,0.0018962214,0.00075176044,0.0005234773,0.9510081
0.0016508666,0.0001384135,0.85933936,0.00091275683,0.13660415,0.0013545387
0.010381207,0.9779643,0.0020170019,0.004716075,0.0034880324,0.0014333323
0.0003330726,0.00030555145,0.0012729845,0.002510232,0.9943589,0.0012192407
0.08043218,0.0004396512,0.00078091066,0.0020559006,0.00041300213,0.91587836
0.02163186,9.971184e-05,0.0022885369,0.00018919757,0.84895205,0.1268387
0.0033611758,0.9856646,0.0016083331,0.0009264377,0.0023643496,0.006075162
0.0011477132,0.00060909597,0.011395792,0.97866774,0.0068522897,0.0013273985
0.0015774325,0.90684915,0.021957066,0.06689853,0.001256557,0.0014613208
0.0016303512,0.9809115,0.003015072,0.0054742903,0.007254212,0.0017146964
0.00866873,0.0003969074,0.0151961995,0.0025502502,0.9679319,0.0052560014
0.0009723559,0.0005819255,0.09062236,0.003886351,0.90347147,0.00046561164
0.00096430525,0.99667096,0.0006163373,0.00070209755,0.00029921636,0.00074712676
0.0006561053,0.006830704,0.0014575839,0.9902537,0.00051166187,0.00029026787
0.00043578557,0.052159965,0.94406474,3.683055e-06,0.003047741,0.0002881232
0.15343171,0.00010943426,0.0022823408,0.0010422033,0.01571791,0.8274164
0.0034355754,4.3696913e-05,0.9761144,0.010885788,0.009050077,0.00047050952
0.0039668577,0.0029586465,0.9667671,0.013735501,0.011505256,0.001066757
0.0014897438,0.00016473007,0.002952493,0.0009723278,0.9921007,0.002320041
0.44190338,0.0012895557,0.003996929,0.010145626,0.0091103595,0.5335542
0.9820386,0.0007917549,0.002783216,0.009824078,0.002755844,0.0018065411
0.01835119,0.9045099,0.06742265,0.00054246036,0.0030827231,0.0060911262
0.052905135,0.00073517085,0.0015130088,0.000622906,0.00348148,0.94074225
0.9545944,0.011788011,0.014687973,0.016489284,0.0021376894,0.00030262079
0.0013480554,0.001384302,0.98666036,0.00018154514,0.0016045088,0.008821157
0.9912733,0.0002452954,0.0009938694,0.00028871937,0.0011975019,0.0060013663
0.00062617846,0.0003606333,0.99572396,0.001937522,0.0012419228,0.000109859764
0.0027200715,0.97994864,0.0099816425,0.004051969,0.0017983753,0.0014993718
